DateTime,Estuary Name,SiteID,LoggerID,SampleDepth (m),Conductivity (uS/cm),Temp (C),DO (mg/L)
3/02/2020 9:30,Lake Conjola,CON1,CON1-Surface,0.5,13101.1,28.11,7.22
3/02/2020 9:45,Lake Conjola,CON1,CON1-Surface,0.5,13104.8,28.14,7.04
3/02/2020 10:00,Lake Conjola,CON1,CON1-Surface,0.5,12952.3,28.15,7.37
3/02/2020 10:15,Lake Conjola,CON1,CON1-Surface,0.5,12937.4,28.15,7.13
3/02/2020 10:30,Lake Conjola,CON1,CON1-Surface,0.5,12882.4,28.15,7.22
3/02/2020 10:45,Lake Conjola,CON1,CON1-Surface,0.5,12728.2,28.16,7.18
3/02/2020 11:00,Lake Conjola,CON1,CON1-Surface,0.5,12592.4,28.15,7.29
3/02/2020 11:15,Lake Conjola,CON1,CON1-Surface,0.5,12359.3,28.17,7.5
3/02/2020 11:30,Lake Conjola,CON1,CON1-Surface,0.5,12423.3,28.32,7.33
3/02/2020 11:45,Lake Conjola,CON1,CON1-Surface,0.5,12264.4,28.31,7.4
3/02/2020 12:00,Lake Conjola,CON1,CON1-Surface,0.5,12138.2,28.35,7.44
3/02/2020 12:15,Lake Conjola,CON1,CON1-Surface,0.5,11914.6,28.38,7.43
3/02/2020 12:30,Lake Conjola,CON1,CON1-Surface,0.5,11863.4,28.49,7.53
3/02/2020 12:45,Lake Conjola,CON1,CON1-Surface,0.5,11797.2,28.41,7.41
3/02/2020 13:00,Lake Conjola,CON1,CON1-Surface,0.5,11689.4,28.46,7.29
3/02/2020 13:15,Lake Conjola,CON1,CON1-Surface,0.5,11476.1,28.48,7.26
3/02/2020 13:30,Lake Conjola,CON1,CON1-Surface,0.5,11303.2,28.38,7.3
3/02/2020 13:45,Lake Conjola,CON1,CON1-Surface,0.5,11109.2,28.39,7.3
3/02/2020 14:00,Lake Conjola,CON1,CON1-Surface,0.5,11053.9,28.48,7.61
3/02/2020 14:15,Lake Conjola,CON1,CON1-Surface,0.5,10929,28.46,7.76
3/02/2020 14:30,Lake Conjola,CON1,CON1-Surface,0.5,10914.4,28.47,7.83
3/02/2020 14:45,Lake Conjola,CON1,CON1-Surface,0.5,10632.5,28.43,7.88
3/02/2020 15:00,Lake Conjola,CON1,CON1-Surface,0.5,10690.9,28.49,7.98
3/02/2020 15:15,Lake Conjola,CON1,CON1-Surface,0.5,10427.2,28.5,8.1
3/02/2020 15:30,Lake Conjola,CON1,CON1-Surface,0.5,10381.3,28.5,8.06
3/02/2020 15:45,Lake Conjola,CON1,CON1-Surface,0.5,10201.9,28.46,8
3/02/2020 16:00,Lake Conjola,CON1,CON1-Surface,0.5,10091.5,28.44,7.96
3/02/2020 16:15,Lake Conjola,CON1,CON1-Surface,0.5,9894.7,28.47,7.88
3/02/2020 16:30,Lake Conjola,CON1,CON1-Surface,0.5,9740.3,28.36,7.36
3/02/2020 16:45,Lake Conjola,CON1,CON1-Surface,0.5,9725.8,28.3,7.29
3/02/2020 17:00,Lake Conjola,CON1,CON1-Surface,0.5,9660,28.3,7.43
3/02/2020 17:15,Lake Conjola,CON1,CON1-Surface,0.5,9557.8,28.3,7.41
3/02/2020 17:30,Lake Conjola,CON1,CON1-Surface,0.5,9380.4,28.26,7.5
3/02/2020 17:45,Lake Conjola,CON1,CON1-Surface,0.5,9254.9,28.21,7.5
3/02/2020 18:00,Lake Conjola,CON1,CON1-Surface,0.5,9212,28.27,7.4
3/02/2020 18:15,Lake Conjola,CON1,CON1-Surface,0.5,8907.1,28.31,7.56
3/02/2020 18:30,Lake Conjola,CON1,CON1-Surface,0.5,8966.1,28.26,7.29
3/02/2020 18:45,Lake Conjola,CON1,CON1-Surface,0.5,8809.6,28.22,7.24
3/02/2020 19:00,Lake Conjola,CON1,CON1-Surface,0.5,8752.8,28.2,7.18
3/02/2020 19:15,Lake Conjola,CON1,CON1-Surface,0.5,8582.7,28.19,7.25
3/02/2020 19:30,Lake Conjola,CON1,CON1-Surface,0.5,8449.4,28.17,7.35
3/02/2020 19:45,Lake Conjola,CON1,CON1-Surface,0.5,8398.3,28.14,7.37
3/02/2020 20:00,Lake Conjola,CON1,CON1-Surface,0.5,8386.5,28.11,7.32
3/02/2020 20:15,Lake Conjola,CON1,CON1-Surface,0.5,8251.3,28.1,7.29
3/02/2020 20:30,Lake Conjola,CON1,CON1-Surface,0.5,8083.2,28.08,7.09
3/02/2020 20:45,Lake Conjola,CON1,CON1-Surface,0.5,8047.1,28.03,7.04
3/02/2020 21:00,Lake Conjola,CON1,CON1-Surface,0.5,7938.6,27.99,6.79
3/02/2020 21:15,Lake Conjola,CON1,CON1-Surface,0.5,7861.4,27.99,7.13
3/02/2020 21:30,Lake Conjola,CON1,CON1-Surface,0.5,7770.5,27.95,7.19
3/02/2020 21:45,Lake Conjola,CON1,CON1-Surface,0.5,7613.5,27.93,7.13
3/02/2020 22:00,Lake Conjola,CON1,CON1-Surface,0.5,7577.1,27.9,7.06
3/02/2020 22:15,Lake Conjola,CON1,CON1-Surface,0.5,7483.8,27.89,6.9
3/02/2020 22:30,Lake Conjola,CON1,CON1-Surface,0.5,7351.8,27.88,7.07
3/02/2020 22:45,Lake Conjola,CON1,CON1-Surface,0.5,7231.9,27.88,6.83
3/02/2020 23:00,Lake Conjola,CON1,CON1-Surface,0.5,7094.6,27.83,6.9
3/02/2020 23:15,Lake Conjola,CON1,CON1-Surface,0.5,7067.6,27.81,6.93
3/02/2020 23:30,Lake Conjola,CON1,CON1-Surface,0.5,6978.1,27.75,6.76
3/02/2020 23:45,Lake Conjola,CON1,CON1-Surface,0.5,6909.8,27.66,6.71
4/02/2020 0:00,Lake Conjola,CON1,CON1-Surface,0.5,6751.7,27.7,6.83
4/02/2020 0:15,Lake Conjola,CON1,CON1-Surface,0.5,6766.2,27.68,6.76
4/02/2020 0:30,Lake Conjola,CON1,CON1-Surface,0.5,6763.6,27.67,6.82
4/02/2020 0:45,Lake Conjola,CON1,CON1-Surface,0.5,6695.6,27.66,6.72
4/02/2020 1:00,Lake Conjola,CON1,CON1-Surface,0.5,6669.9,27.62,6.8
4/02/2020 1:15,Lake Conjola,CON1,CON1-Surface,0.5,6571.5,27.6,6.78
4/02/2020 1:30,Lake Conjola,CON1,CON1-Surface,0.5,6542.1,27.54,6.73
4/02/2020 1:45,Lake Conjola,CON1,CON1-Surface,0.5,6533.7,27.51,6.82
4/02/2020 2:00,Lake Conjola,CON1,CON1-Surface,0.5,6480.9,27.5,6.68
4/02/2020 2:15,Lake Conjola,CON1,CON1-Surface,0.5,6423.8,27.45,6.74
4/02/2020 2:30,Lake Conjola,CON1,CON1-Surface,0.5,6396.7,27.45,6.78
4/02/2020 2:45,Lake Conjola,CON1,CON1-Surface,0.5,6352.1,27.43,6.77
4/02/2020 3:00,Lake Conjola,CON1,CON1-Surface,0.5,6273.6,27.43,6.72
4/02/2020 3:15,Lake Conjola,CON1,CON1-Surface,0.5,6271.7,27.39,6.59
4/02/2020 3:30,Lake Conjola,CON1,CON1-Surface,0.5,6221.7,27.37,6.46
4/02/2020 3:45,Lake Conjola,CON1,CON1-Surface,0.5,6156.5,27.35,6.56
4/02/2020 4:00,Lake Conjola,CON1,CON1-Surface,0.5,6076.4,27.33,6.41
4/02/2020 4:15,Lake Conjola,CON1,CON1-Surface,0.5,6132.3,27.29,6.41
4/02/2020 4:30,Lake Conjola,CON1,CON1-Surface,0.5,6089.1,27.29,6.28
4/02/2020 4:45,Lake Conjola,CON1,CON1-Surface,0.5,6081.4,27.28,6.36
4/02/2020 5:00,Lake Conjola,CON1,CON1-Surface,0.5,6009.2,27.26,6.38
4/02/2020 5:15,Lake Conjola,CON1,CON1-Surface,0.5,6000.4,27.22,6.2
4/02/2020 5:30,Lake Conjola,CON1,CON1-Surface,0.5,6008.6,27.21,6.42
4/02/2020 5:45,Lake Conjola,CON1,CON1-Surface,0.5,5971.3,27.18,6.41
4/02/2020 6:00,Lake Conjola,CON1,CON1-Surface,0.5,5954.3,27.17,6.44
4/02/2020 6:15,Lake Conjola,CON1,CON1-Surface,0.5,5932.2,27.15,6.31
4/02/2020 6:30,Lake Conjola,CON1,CON1-Surface,0.5,5873.1,27.12,6.3
4/02/2020 6:45,Lake Conjola,CON1,CON1-Surface,0.5,5857.4,27.09,6.02
4/02/2020 7:00,Lake Conjola,CON1,CON1-Surface,0.5,5838,27.05,5.97
4/02/2020 7:15,Lake Conjola,CON1,CON1-Surface,0.5,5794.8,27,5.94
4/02/2020 7:30,Lake Conjola,CON1,CON1-Surface,0.5,5718.1,27.05,6.23
4/02/2020 7:45,Lake Conjola,CON1,CON1-Surface,0.5,5657.1,27.05,6.26
4/02/2020 8:00,Lake Conjola,CON1,CON1-Surface,0.5,5572.2,27.02,6.24
4/02/2020 8:15,Lake Conjola,CON1,CON1-Surface,0.5,5683.8,27.02,6.32
4/02/2020 8:30,Lake Conjola,CON1,CON1-Surface,0.5,5729.9,27,6.22
4/02/2020 8:45,Lake Conjola,CON1,CON1-Surface,0.5,5605.6,26.98,6.27
4/02/2020 9:00,Lake Conjola,CON1,CON1-Surface,0.5,5619.9,27,6.29
4/02/2020 9:15,Lake Conjola,CON1,CON1-Surface,0.5,5606.9,26.99,6.34
4/02/2020 9:30,Lake Conjola,CON1,CON1-Surface,0.5,5575.9,26.98,6.19
4/02/2020 9:45,Lake Conjola,CON1,CON1-Surface,0.5,5532,26.99,6.23
4/02/2020 10:00,Lake Conjola,CON1,CON1-Surface,0.5,5627.3,27,6.46
4/02/2020 10:15,Lake Conjola,CON1,CON1-Surface,0.5,5639.7,27.04,6.59
4/02/2020 10:30,Lake Conjola,CON1,CON1-Surface,0.5,5575.9,27.07,6.6
4/02/2020 10:45,Lake Conjola,CON1,CON1-Surface,0.5,5576.5,27.06,6.72
4/02/2020 11:00,Lake Conjola,CON1,CON1-Surface,0.5,5516,27.07,6.59
4/02/2020 11:15,Lake Conjola,CON1,CON1-Surface,0.5,5391.7,27.07,6.69
4/02/2020 11:30,Lake Conjola,CON1,CON1-Surface,0.5,5496.9,27.07,6.61
4/02/2020 11:45,Lake Conjola,CON1,CON1-Surface,0.5,5485.8,27.04,6.7
4/02/2020 12:00,Lake Conjola,CON1,CON1-Surface,0.5,5401.6,27.13,6.72
4/02/2020 12:15,Lake Conjola,CON1,CON1-Surface,0.5,5382.5,26.99,6.58
4/02/2020 12:30,Lake Conjola,CON1,CON1-Surface,0.5,5355,27.13,6.73
4/02/2020 12:45,Lake Conjola,CON1,CON1-Surface,0.5,5345.2,27.07,6.67
4/02/2020 13:00,Lake Conjola,CON1,CON1-Surface,0.5,5333.5,27.09,6.72
4/02/2020 13:15,Lake Conjola,CON1,CON1-Surface,0.5,5286.5,27.05,6.75
4/02/2020 13:30,Lake Conjola,CON1,CON1-Surface,0.5,5227.9,27.12,6.92
4/02/2020 13:45,Lake Conjola,CON1,CON1-Surface,0.5,5157.9,27.11,7.05
4/02/2020 14:00,Lake Conjola,CON1,CON1-Surface,0.5,5206.6,27.13,7.15
4/02/2020 14:15,Lake Conjola,CON1,CON1-Surface,0.5,5164.6,27.12,7.14
4/02/2020 14:30,Lake Conjola,CON1,CON1-Surface,0.5,5145.8,27.09,7.17
4/02/2020 14:45,Lake Conjola,CON1,CON1-Surface,0.5,5122.7,27.09,7.22
4/02/2020 15:00,Lake Conjola,CON1,CON1-Surface,0.5,5102.1,27.11,7.25
4/02/2020 15:15,Lake Conjola,CON1,CON1-Surface,0.5,5049.9,27.12,7.31
4/02/2020 15:30,Lake Conjola,CON1,CON1-Surface,0.5,5030.6,27.17,7.41
4/02/2020 15:45,Lake Conjola,CON1,CON1-Surface,0.5,4983.4,27.17,7.38
4/02/2020 16:00,Lake Conjola,CON1,CON1-Surface,0.5,4944.8,27.16,7.41
4/02/2020 16:15,Lake Conjola,CON1,CON1-Surface,0.5,4920.7,27.2,7.4
4/02/2020 16:30,Lake Conjola,CON1,CON1-Surface,0.5,4888.8,27.18,7.46
4/02/2020 16:45,Lake Conjola,CON1,CON1-Surface,0.5,4844.9,27.22,7.55
4/02/2020 17:00,Lake Conjola,CON1,CON1-Surface,0.5,4797.4,27.26,7.62
4/02/2020 17:15,Lake Conjola,CON1,CON1-Surface,0.5,4862.3,27.24,7.43
4/02/2020 17:30,Lake Conjola,CON1,CON1-Surface,0.5,4826.8,27.22,7.37
4/02/2020 17:45,Lake Conjola,CON1,CON1-Surface,0.5,4825,27.22,7.14
4/02/2020 18:00,Lake Conjola,CON1,CON1-Surface,0.5,4796.2,27.24,7.3
4/02/2020 18:15,Lake Conjola,CON1,CON1-Surface,0.5,4673.9,27.22,7.38
4/02/2020 18:30,Lake Conjola,CON1,CON1-Surface,0.5,4750,27.18,7.44
4/02/2020 18:45,Lake Conjola,CON1,CON1-Surface,0.5,4718.8,27.17,7.38
4/02/2020 19:00,Lake Conjola,CON1,CON1-Surface,0.5,4689.5,27.21,7.3
4/02/2020 19:15,Lake Conjola,CON1,CON1-Surface,0.5,4665,27.18,7.2
4/02/2020 19:30,Lake Conjola,CON1,CON1-Surface,0.5,4624.9,27.16,6.99
4/02/2020 19:45,Lake Conjola,CON1,CON1-Surface,0.5,4650,27.16,7.03
4/02/2020 20:00,Lake Conjola,CON1,CON1-Surface,0.5,4634.5,27.15,6.88
4/02/2020 20:15,Lake Conjola,CON1,CON1-Surface,0.5,4580.1,27.13,6.28
4/02/2020 20:30,Lake Conjola,CON1,CON1-Surface,0.5,4562.8,27.12,6.89
4/02/2020 20:45,Lake Conjola,CON1,CON1-Surface,0.5,4536.6,27.11,6.83
4/02/2020 21:00,Lake Conjola,CON1,CON1-Surface,0.5,4527.1,27.09,6.8
4/02/2020 21:15,Lake Conjola,CON1,CON1-Surface,0.5,4509.2,27.1,7.05
4/02/2020 21:30,Lake Conjola,CON1,CON1-Surface,0.5,4475.2,27.1,7.09
4/02/2020 21:45,Lake Conjola,CON1,CON1-Surface,0.5,4438.9,27.09,7.01
4/02/2020 22:00,Lake Conjola,CON1,CON1-Surface,0.5,4409.8,27.09,7.17
4/02/2020 22:15,Lake Conjola,CON1,CON1-Surface,0.5,4390.8,27.07,7.29
4/02/2020 22:30,Lake Conjola,CON1,CON1-Surface,0.5,4368.2,27.06,7.35
4/02/2020 22:45,Lake Conjola,CON1,CON1-Surface,0.5,4349.2,27.07,7.47
4/02/2020 23:00,Lake Conjola,CON1,CON1-Surface,0.5,4322.5,27.06,7.36
4/02/2020 23:15,Lake Conjola,CON1,CON1-Surface,0.5,4283.4,27.02,7.17
4/02/2020 23:30,Lake Conjola,CON1,CON1-Surface,0.5,4265.6,27.02,7.15
4/02/2020 23:45,Lake Conjola,CON1,CON1-Surface,0.5,4249.6,27.01,7.12
5/02/2020 0:00,Lake Conjola,CON1,CON1-Surface,0.5,4247.8,26.99,7.17
5/02/2020 0:15,Lake Conjola,CON1,CON1-Surface,0.5,4227.1,26.96,7.12
5/02/2020 0:30,Lake Conjola,CON1,CON1-Surface,0.5,4176.2,26.94,7.01
5/02/2020 0:45,Lake Conjola,CON1,CON1-Surface,0.5,4198.7,26.95,6.86
5/02/2020 1:00,Lake Conjola,CON1,CON1-Surface,0.5,4179.1,26.94,6.86
5/02/2020 1:15,Lake Conjola,CON1,CON1-Surface,0.5,4163.7,26.93,6.79
5/02/2020 1:30,Lake Conjola,CON1,CON1-Surface,0.5,4164.9,26.93,6.82
5/02/2020 1:45,Lake Conjola,CON1,CON1-Surface,0.5,4154.9,26.93,6.9
5/02/2020 2:00,Lake Conjola,CON1,CON1-Surface,0.5,4127.1,26.91,6.76
5/02/2020 2:15,Lake Conjola,CON1,CON1-Surface,0.5,4112.3,26.9,6.86
5/02/2020 2:30,Lake Conjola,CON1,CON1-Surface,0.5,4122.4,26.89,6.84
5/02/2020 2:45,Lake Conjola,CON1,CON1-Surface,0.5,4111.1,26.87,6.79
5/02/2020 3:00,Lake Conjola,CON1,CON1-Surface,0.5,4108.2,26.85,6.71
5/02/2020 3:15,Lake Conjola,CON1,CON1-Surface,0.5,4076.9,26.87,6.8
5/02/2020 3:30,Lake Conjola,CON1,CON1-Surface,0.5,4070.4,26.85,6.69
5/02/2020 3:45,Lake Conjola,CON1,CON1-Surface,0.5,4057.4,26.83,6.77
5/02/2020 4:00,Lake Conjola,CON1,CON1-Surface,0.5,4070.9,26.82,6.83
5/02/2020 4:15,Lake Conjola,CON1,CON1-Surface,0.5,4064.4,26.8,6.81
5/02/2020 4:30,Lake Conjola,CON1,CON1-Surface,0.5,4049.7,26.8,6.83
5/02/2020 4:45,Lake Conjola,CON1,CON1-Surface,0.5,4049.1,26.78,6.74
5/02/2020 5:00,Lake Conjola,CON1,CON1-Surface,0.5,4029,26.78,6.71
5/02/2020 5:15,Lake Conjola,CON1,CON1-Surface,0.5,4026.7,26.76,6.79
5/02/2020 5:30,Lake Conjola,CON1,CON1-Surface,0.5,4025.5,26.76,6.68
5/02/2020 5:45,Lake Conjola,CON1,CON1-Surface,0.5,4007.2,26.74,6.6
5/02/2020 6:00,Lake Conjola,CON1,CON1-Surface,0.5,4011.9,26.73,6.78
5/02/2020 6:15,Lake Conjola,CON1,CON1-Surface,0.5,3909.3,26.72,6.78
5/02/2020 6:30,Lake Conjola,CON1,CON1-Surface,0.5,3977.1,26.71,6.72
5/02/2020 6:45,Lake Conjola,CON1,CON1-Surface,0.5,3987.7,26.71,6.56
5/02/2020 7:00,Lake Conjola,CON1,CON1-Surface,0.5,3983.6,26.69,6.71
5/02/2020 7:15,Lake Conjola,CON1,CON1-Surface,0.5,3960,26.69,6.7
5/02/2020 7:30,Lake Conjola,CON1,CON1-Surface,0.5,3932.9,26.67,6.75
5/02/2020 7:45,Lake Conjola,CON1,CON1-Surface,0.5,3954.7,26.69,6.6
5/02/2020 8:00,Lake Conjola,CON1,CON1-Surface,0.5,3856.3,26.67,6.8
5/02/2020 8:15,Lake Conjola,CON1,CON1-Surface,0.5,3894,26.69,6.64
5/02/2020 8:30,Lake Conjola,CON1,CON1-Surface,0.5,3942.9,26.69,6.66
5/02/2020 8:45,Lake Conjola,CON1,CON1-Surface,0.5,3900.5,26.69,6.75
5/02/2020 9:00,Lake Conjola,CON1,CON1-Surface,0.5,3917.5,26.72,6.78
5/02/2020 9:15,Lake Conjola,CON1,CON1-Surface,0.5,3907.5,26.71,6.57
5/02/2020 9:30,Lake Conjola,CON1,CON1-Surface,0.5,3913.4,26.73,6.75
5/02/2020 9:45,Lake Conjola,CON1,CON1-Surface,0.5,3901.6,26.73,6.87
5/02/2020 10:00,Lake Conjola,CON1,CON1-Surface,0.5,3911.7,26.73,7.03
5/02/2020 10:15,Lake Conjola,CON1,CON1-Surface,0.5,3894.6,26.76,7.02
5/02/2020 10:30,Lake Conjola,CON1,CON1-Surface,0.5,3872.8,26.83,7.11
5/02/2020 10:45,Lake Conjola,CON1,CON1-Surface,0.5,3883.4,26.87,7.33
5/02/2020 11:00,Lake Conjola,CON1,CON1-Surface,0.5,3881,26.9,7.44
5/02/2020 11:15,Lake Conjola,CON1,CON1-Surface,0.5,3804.5,26.93,7.36
5/02/2020 11:30,Lake Conjola,CON1,CON1-Surface,0.5,3872.2,26.98,7.34
5/02/2020 11:45,Lake Conjola,CON1,CON1-Surface,0.5,3885.1,27,7.55
5/02/2020 12:00,Lake Conjola,CON1,CON1-Surface,0.5,3874.5,27.06,7.62
5/02/2020 12:15,Lake Conjola,CON1,CON1-Surface,0.5,3881,27.06,7.66
5/02/2020 12:30,Lake Conjola,CON1,CON1-Surface,0.5,3869.8,27.1,7.69
5/02/2020 12:45,Lake Conjola,CON1,CON1-Surface,0.5,3858.6,27.1,7.7
5/02/2020 13:00,Lake Conjola,CON1,CON1-Surface,0.5,3843.3,27.1,7.56
5/02/2020 13:15,Lake Conjola,CON1,CON1-Surface,0.5,3805.1,27.13,7.53
5/02/2020 13:30,Lake Conjola,CON1,CON1-Surface,0.5,3835.7,27.12,7.61
5/02/2020 13:45,Lake Conjola,CON1,CON1-Surface,0.5,3812.7,27.15,7.67
5/02/2020 14:00,Lake Conjola,CON1,CON1-Surface,0.5,3783.9,27.17,7.71
5/02/2020 14:15,Lake Conjola,CON1,CON1-Surface,0.5,3782.1,27.21,7.75
5/02/2020 14:30,Lake Conjola,CON1,CON1-Surface,0.5,3821.5,27.22,7.81
5/02/2020 14:45,Lake Conjola,CON1,CON1-Surface,0.5,3795.7,27.26,7.83
5/02/2020 15:00,Lake Conjola,CON1,CON1-Surface,0.5,3796.8,27.29,7.91
5/02/2020 15:15,Lake Conjola,CON1,CON1-Surface,0.5,3768.6,27.31,7.98
5/02/2020 15:30,Lake Conjola,CON1,CON1-Surface,0.5,3753.9,27.33,7.95
5/02/2020 15:45,Lake Conjola,CON1,CON1-Surface,0.5,3718.6,27.35,8.06
5/02/2020 16:00,Lake Conjola,CON1,CON1-Surface,0.5,3712.1,27.35,8.08
5/02/2020 16:15,Lake Conjola,CON1,CON1-Surface,0.5,3751.5,27.37,8.07
5/02/2020 16:30,Lake Conjola,CON1,CON1-Surface,0.5,3730.9,27.4,8.16
5/02/2020 16:45,Lake Conjola,CON1,CON1-Surface,0.5,3744.5,27.42,8.18
5/02/2020 17:00,Lake Conjola,CON1,CON1-Surface,0.5,3735.7,27.4,8.12
5/02/2020 17:15,Lake Conjola,CON1,CON1-Surface,0.5,3719.8,27.38,8.15
5/02/2020 17:30,Lake Conjola,CON1,CON1-Surface,0.5,3678,27.34,8.15
5/02/2020 17:45,Lake Conjola,CON1,CON1-Surface,0.5,3570.6,27.29,8.22
5/02/2020 18:00,Lake Conjola,CON1,CON1-Surface,0.5,3662.8,27.27,8.16
5/02/2020 18:15,Lake Conjola,CON1,CON1-Surface,0.5,3675.7,27.28,8.21
5/02/2020 18:30,Lake Conjola,CON1,CON1-Surface,0.5,3641.6,27.26,8.27
5/02/2020 18:45,Lake Conjola,CON1,CON1-Surface,0.5,3665.1,27.28,8.31
5/02/2020 19:00,Lake Conjola,CON1,CON1-Surface,0.5,3661,27.27,8.33
5/02/2020 19:15,Lake Conjola,CON1,CON1-Surface,0.5,3624.6,27.26,8.28
5/02/2020 19:30,Lake Conjola,CON1,CON1-Surface,0.5,3615.2,27.26,8.14
5/02/2020 19:45,Lake Conjola,CON1,CON1-Surface,0.5,3605.8,27.23,8.01
5/02/2020 20:00,Lake Conjola,CON1,CON1-Surface,0.5,3624,27.21,8.06
5/02/2020 20:15,Lake Conjola,CON1,CON1-Surface,0.5,3611.1,27.17,7.95
5/02/2020 20:30,Lake Conjola,CON1,CON1-Surface,0.5,3591.7,27.12,7.78
5/02/2020 20:45,Lake Conjola,CON1,CON1-Surface,0.5,3586.4,27.12,7.76
5/02/2020 21:00,Lake Conjola,CON1,CON1-Surface,0.5,3572.9,27.1,7.64
5/02/2020 21:15,Lake Conjola,CON1,CON1-Surface,0.5,3574.1,27.07,7.45
5/02/2020 21:30,Lake Conjola,CON1,CON1-Surface,0.5,3554.1,27.05,7.28
5/02/2020 21:45,Lake Conjola,CON1,CON1-Surface,0.5,3539.5,27.04,7.38
5/02/2020 22:00,Lake Conjola,CON1,CON1-Surface,0.5,3524.2,27.02,7.09
5/02/2020 22:15,Lake Conjola,CON1,CON1-Surface,0.5,3507.8,27.01,7.09
5/02/2020 22:30,Lake Conjola,CON1,CON1-Surface,0.5,3506,26.99,6.99
5/02/2020 22:45,Lake Conjola,CON1,CON1-Surface,0.5,3480.2,26.96,6.91
5/02/2020 23:00,Lake Conjola,CON1,CON1-Surface,0.5,3483.7,26.95,6.87
5/02/2020 23:15,Lake Conjola,CON1,CON1-Surface,0.5,3457.3,26.94,6.3
5/02/2020 23:30,Lake Conjola,CON1,CON1-Surface,0.5,3453.2,26.95,6.9
5/02/2020 23:45,Lake Conjola,CON1,CON1-Surface,0.5,3436.8,26.94,6.87
6/02/2020 0:00,Lake Conjola,CON1,CON1-Surface,0.5,3439.2,26.94,6.85
6/02/2020 0:15,Lake Conjola,CON1,CON1-Surface,0.5,3422.8,26.94,6.87
6/02/2020 0:30,Lake Conjola,CON1,CON1-Surface,0.5,3414.6,26.94,6.88
6/02/2020 0:45,Lake Conjola,CON1,CON1-Surface,0.5,3308.5,26.94,6.6
6/02/2020 1:00,Lake Conjola,CON1,CON1-Surface,0.5,3382.9,26.91,6.82
6/02/2020 1:15,Lake Conjola,CON1,CON1-Surface,0.5,3364.2,26.91,6.78
6/02/2020 1:30,Lake Conjola,CON1,CON1-Surface,0.5,3351.3,26.88,6.49
6/02/2020 1:45,Lake Conjola,CON1,CON1-Surface,0.5,3337.8,26.85,6.24
6/02/2020 2:00,Lake Conjola,CON1,CON1-Surface,0.5,3327.3,26.84,6.38
6/02/2020 2:15,Lake Conjola,CON1,CON1-Surface,0.5,3306.8,26.84,6.5
6/02/2020 2:30,Lake Conjola,CON1,CON1-Surface,0.5,3284.5,26.83,6.36
6/02/2020 2:45,Lake Conjola,CON1,CON1-Surface,0.5,3279.3,26.78,6.41
6/02/2020 3:00,Lake Conjola,CON1,CON1-Surface,0.5,3215.5,26.77,6.24
6/02/2020 3:15,Lake Conjola,CON1,CON1-Surface,0.5,3255.8,26.77,6.18
6/02/2020 3:30,Lake Conjola,CON1,CON1-Surface,0.5,3235.4,26.74,6.04
6/02/2020 3:45,Lake Conjola,CON1,CON1-Surface,0.5,3208.5,26.73,5.65
6/02/2020 4:00,Lake Conjola,CON1,CON1-Surface,0.5,3189.2,26.68,6.14
6/02/2020 4:15,Lake Conjola,CON1,CON1-Surface,0.5,3179.8,26.68,6.13
6/02/2020 4:30,Lake Conjola,CON1,CON1-Surface,0.5,3168.1,26.67,5.23
6/02/2020 4:45,Lake Conjola,CON1,CON1-Surface,0.5,3152.9,26.68,6.2
6/02/2020 5:00,Lake Conjola,CON1,CON1-Surface,0.5,3135.4,26.66,6.14
6/02/2020 5:15,Lake Conjola,CON1,CON1-Surface,0.5,3115.5,26.67,6.34
6/02/2020 5:30,Lake Conjola,CON1,CON1-Surface,0.5,3102.1,26.66,5.87
6/02/2020 5:45,Lake Conjola,CON1,CON1-Surface,0.5,3089.2,26.65,6.19
6/02/2020 6:00,Lake Conjola,CON1,CON1-Surface,0.5,3079.3,26.65,6.18
6/02/2020 6:15,Lake Conjola,CON1,CON1-Surface,0.5,3060,26.66,6.2
6/02/2020 6:30,Lake Conjola,CON1,CON1-Surface,0.5,3034.3,26.66,5.48
6/02/2020 6:45,Lake Conjola,CON1,CON1-Surface,0.5,3002.2,26.65,5.26
6/02/2020 7:00,Lake Conjola,CON1,CON1-Surface,0.5,3003.9,26.65,5.8
6/02/2020 7:15,Lake Conjola,CON1,CON1-Surface,0.5,2987.6,26.65,6.16
6/02/2020 7:30,Lake Conjola,CON1,CON1-Surface,0.5,2972.4,26.63,5.53
6/02/2020 7:45,Lake Conjola,CON1,CON1-Surface,0.5,2961.3,26.65,6.11
6/02/2020 8:00,Lake Conjola,CON1,CON1-Surface,0.5,2900.7,26.65,6.41
6/02/2020 8:15,Lake Conjola,CON1,CON1-Surface,0.5,2923.4,26.63,6.37
6/02/2020 8:30,Lake Conjola,CON1,CON1-Surface,0.5,2908.3,26.65,6.13
6/02/2020 8:45,Lake Conjola,CON1,CON1-Surface,0.5,2882.6,26.66,6.22
6/02/2020 9:00,Lake Conjola,CON1,CON1-Surface,0.5,2848.2,26.67,6.14
6/02/2020 9:15,Lake Conjola,CON1,CON1-Surface,0.5,2845.9,26.67,5.92
6/02/2020 9:30,Lake Conjola,CON1,CON1-Surface,0.5,2834.8,26.67,6.1
6/02/2020 9:45,Lake Conjola,CON1,CON1-Surface,0.5,2797.6,26.67,6.26
6/02/2020 10:00,Lake Conjola,CON1,CON1-Surface,0.5,2776.6,26.67,6.32
